person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cibil_score
32,106000,RENT,14.0,DEBTCONSOLIDATION,25000,16.63,1,0.24,Y,7,622
33,15600,OWN,1.0,VENTURE,5900,,1,0.38,N,7,881
33,120000,RENT,9.0,DEBTCONSOLIDATION,25000,11.36,0,0.21,N,8,781
28,108000,RENT,0.0,EDUCATION,25000,14.61,1,0.23,Y,6,682
33,125000,RENT,5.0,DEBTCONSOLIDATION,25000,11.36,0,0.2,N,5,785
30,15600,MORTGAGE,,DEBTCONSOLIDATION,6250,5.79,1,0.4,N,6,827
29,113000,RENT,1.0,EDUCATION,25000,15.31,1,0.22,N,6,665
32,170000,RENT,9.0,PERSONAL,10000,11.14,0,0.06,N,5,765
32,168000,RENT,5.0,EDUCATION,25000,15.27,0,0.15,N,6,717
30,102213,RENT,3.0,MEDICAL,25000,15.7,1,0.21,N,7,657
27,15600,OWN,0.0,EDUCATION,6400,7.74,1,0.41,N,9,879
30,135000,RENT,4.0,PERSONAL,25000,15.21,0,0.19,Y,6,660
35,123000,RENT,2.0,PERSONAL,25000,17.19,1,0.2,Y,8,605
28,140000,RENT,11.0,HOMEIMPROVEMENT,25000,13.11,0,0.18,Y,7,700
33,140004,RENT,7.0,EDUCATION,25000,15.58,0,0.18,N,10,661
31,143000,RENT,4.0,VENTURE,25000,16.07,0,0.17,Y,7,687
32,150000,RENT,7.0,DEBTCONSOLIDATION,25000,8.49,0,0.17,N,7,891
30,150000,RENT,3.0,PERSONAL,25000,17.56,0,0.17,N,5,644
27,150000,RENT,1.0,EDUCATION,25000,11.36,0,0.17,N,6,766
29,16000,OWN,3.0,VENTURE,3000,7.9,1,0.19,N,8,800
30,165000,MORTGAGE,3.0,EDUCATION,5000,15.62,0,0.03,Y,10,681
27,165000,MORTGAGE,6.0,HOMEIMPROVEMENT,35000,12.99,0,0.21,N,9,707
31,165000,MORTGAGE,3.0,HOMEIMPROVEMENT,15000,12.61,0,0.09,N,7,739
30,150000,RENT,5.0,DEBTCONSOLIDATION,25000,12.53,0,0.17,N,6,742
30,16000,MORTGAGE,2.0,MEDICAL,7275,5.42,1,0.45,N,10,887
31,138000,RENT,0.0,VENTURE,25000,13.24,1,0.18,N,7,659
33,16000,MORTGAGE,0.0,MEDICAL,6000,7.14,1,0.38,N,5,873
31,139016,RENT,5.0,VENTURE,25000,15.37,1,0.18,Y,8,685
30,156000,RENT,5.0,MEDICAL,25000,9.88,0,0.16,N,7,774
30,148000,RENT,0.0,EDUCATION,25000,15.95,1,0.17,N,8,699
29,163000,RENT,4.0,DEBTCONSOLIDATION,25000,9.91,0,0.15,N,5,759
30,170000,RENT,14.0,EDUCATION,25000,15.2,0,0.15,N,8,668
27,170000,RENT,11.0,PERSONAL,25000,16.32,0,0.15,N,10,695
27,16000,OTHER,1.0,DEBTCONSOLIDATION,5750,,1,0.36,Y,8,694
30,170000,RENT,14.0,HOMEIMPROVEMENT,25000,15.21,0,0.15,N,5,664
29,175000,RENT,1.0,PERSONAL,25000,10.74,0,0.14,N,5,765
32,162000,RENT,5.0,VENTURE,20000,6.99,0,0.12,N,9,801
28,127500,MORTGAGE,5.0,MEDICAL,20000,17.04,1,0.13,Y,8,628
29,160800,RENT,3.0,VENTURE,4800,10.99,0,0.03,N,5,753
27,160669,MORTGAGE,3.0,DEBTCONSOLIDATION,8000,11.36,0,0.05,N,9,799
30,148000,RENT,2.0,EDUCATION,22200,19.42,1,0.15,N,8,628
29,125800,RENT,11.0,MEDICAL,9000,16.77,1,0.06,N,8,680
28,178000,RENT,5.0,EDUCATION,25000,14.46,1,0.14,Y,7,666
32,227500,RENT,3.0,MEDICAL,25000,12.53,0,0.11,N,5,709
27,223000,RENT,2.0,EDUCATION,25000,18.3,1,0.11,N,9,566
32,235000,RENT,1.0,PERSONAL,25000,12.53,0,0.11,Y,7,740
33,248735,RENT,4.0,DEBTCONSOLIDATION,25000,14.11,1,0.1,Y,6,664
33,16620,OWN,,HOMEIMPROVEMENT,3000,5.99,1,0.18,N,6,859
31,16656,MORTGAGE,,MEDICAL,2400,14.72,1,0.14,N,7,743
28,78000,RENT,12.0,HOMEIMPROVEMENT,24625,18.36,1,0.32,N,5,448
30,32004,RENT,1.0,PERSONAL,24250,11.12,1,0.76,N,5,790
30,36000,RENT,3.0,DEBTCONSOLIDATION,24250,12.61,1,0.67,Y,7,745
27,160000,MORTGAGE,11.0,HOMEIMPROVEMENT,16000,8.49,0,0.1,N,5,844
32,160000,MORTGAGE,2.0,MEDICAL,3200,,0,0.02,N,5,775
29,160000,MORTGAGE,9.0,PERSONAL,14700,13.43,0,0.09,Y,5,737
29,160000,MORTGAGE,8.0,EDUCATION,7000,,0,0.04,N,8,850
27,160000,MORTGAGE,12.0,DEBTCONSOLIDATION,7000,12.23,0,0.04,Y,6,735
34,16800,OWN,0.0,PERSONAL,1600,13.72,0,0.1,Y,5,716
27,74000,RENT,7.0,DEBTCONSOLIDATION,24250,15.31,1,0.33,Y,8,652
28,16800,OWN,,MEDICAL,5000,13.98,1,0.3,N,8,713
28,16800,OWN,5.0,EDUCATION,5000,9.88,1,0.3,N,7,798
28,148000,MORTGAGE,0.0,HOMEIMPROVEMENT,15000,15.65,1,0.1,Y,5,662
30,160000,RENT,0.0,VENTURE,8400,11.89,0,0.05,N,6,790
27,160000,MORTGAGE,12.0,MEDICAL,1500,11.78,0,0.01,Y,6,726
29,160000,RENT,0.0,DEBTCONSOLIDATION,15000,13.04,0,0.09,N,5,700
30,105000,RENT,4.0,VENTURE,24250,15.65,0,0.23,N,10,666
31,118320,RENT,1.0,HOMEIMPROVEMENT,24250,12.53,0,0.2,N,5,797
29,108000,RENT,0.0,PERSONAL,24250,16.0,1,0.22,N,9,699
29,126000,RENT,10.0,HOMEIMPROVEMENT,24250,16.7,0,0.19,Y,7,633
32,17000,OWN,0.0,PERSONAL,3200,14.84,1,0.19,N,7,663
31,105400,RENT,2.0,MEDICAL,24250,15.31,1,0.2,N,5,666
27,128000,RENT,11.0,DEBTCONSOLIDATION,24250,14.59,1,0.19,N,10,652
30,144600,RENT,14.0,VENTURE,24250,,0,0.17,N,6,783
29,148716,RENT,4.0,PERSONAL,24250,13.23,0,0.16,Y,9,739
34,168000,RENT,0.0,DEBTCONSOLIDATION,24250,11.83,0,0.14,N,10,774
30,17280,MORTGAGE,0.0,PERSONAL,2000,,0,0.12,N,7,701
27,47000,RENT,0.0,DEBTCONSOLIDATION,24000,17.14,1,0.51,N,5,633
35,49000,RENT,2.0,DEBTCONSOLIDATION,24000,15.2,1,0.49,N,10,675
28,58000,RENT,12.0,EDUCATION,24000,10.75,1,0.41,N,10,780
28,17544,MORTGAGE,2.0,EDUCATION,1500,8.63,0,0.09,N,10,808
28,54000,RENT,1.0,VENTURE,24000,16.45,1,0.44,Y,8,629
35,17640,OWN,,MEDICAL,4000,16.29,1,0.23,N,7,669
31,17676,OWN,1.0,EDUCATION,2500,14.74,0,0.14,N,10,670
30,65000,RENT,4.0,HOMEIMPROVEMENT,24000,7.9,1,0.37,N,5,892
27,17795,OWN,4.0,MEDICAL,2650,,0,0.15,N,8,824
31,59712,RENT,0.0,DEBTCONSOLIDATION,24000,17.43,1,0.4,N,9,637
28,67000,RENT,5.0,DEBTCONSOLIDATION,24000,7.49,1,0.36,N,10,843
27,18000,OWN,4.0,EDUCATION,5000,7.9,1,0.28,N,9,824
29,72000,RENT,4.0,EDUCATION,24000,7.66,1,0.33,N,6,808
27,72000,RENT,3.0,VENTURE,24000,14.96,1,0.33,N,10,688
28,72000,RENT,0.0,MEDICAL,24000,13.85,1,0.33,N,5,743
30,18000,MORTGAGE,6.0,MEDICAL,2200,,1,0.12,N,6,775
27,75860,RENT,9.0,MEDICAL,24000,10.99,1,0.32,N,5,786
27,78000,RENT,4.0,PERSONAL,24000,10.99,1,0.31,N,10,765
35,80000,RENT,1.0,PERSONAL,24000,13.92,0,0.3,Y,5,736
32,85000,RENT,4.0,PERSONAL,24000,7.9,0,0.28,N,6,875
28,85000,RENT,7.0,MEDICAL,24000,,0,0.28,N,10,773
30,90000,RENT,3.0,MEDICAL,24000,11.49,0,0.27,N,6,775
31,95000,RENT,3.0,HOMEIMPROVEMENT,24000,13.67,0,0.25,Y,10,669
30,85000,RENT,1.0,PERSONAL,24000,16.82,1,0.28,N,8,608
35,100450,RENT,1.0,PERSONAL,24000,12.69,0,0.24,N,7,772
28,103832,RENT,12.0,EDUCATION,24000,16.69,0,0.23,N,5,638
35,105000,RENT,6.0,VENTURE,24000,9.25,0,0.23,N,7,778
30,105400,RENT,1.0,DEBTCONSOLIDATION,24000,13.11,0,0.23,Y,6,730
29,110000,RENT,4.0,HOMEIMPROVEMENT,24000,18.39,0,0.22,Y,8,618
29,125000,RENT,3.0,VENTURE,24000,,0,0.19,Y,5,619
31,125004,RENT,13.0,VENTURE,24000,9.25,0,0.19,N,8,772
27,18000,MORTGAGE,0.0,VENTURE,2000,7.88,0,0.11,N,5,826
32,18000,OWN,0.0,VENTURE,4750,7.88,1,0.26,N,6,893
31,138000,RENT,0.0,PERSONAL,24000,15.65,1,0.17,Y,5,670
28,206000,RENT,2.0,EDUCATION,24000,,0,0.12,Y,5,743
28,75000,RENT,5.0,VENTURE,23850,16.29,1,0.32,N,10,684
29,40000,RENT,2.0,DEBTCONSOLIDATION,23500,11.12,1,0.59,N,8,798
34,45600,RENT,,PERSONAL,23500,11.36,1,0.52,N,9,756
28,58704,RENT,5.0,DEBTCONSOLIDATION,23500,14.72,1,0.4,N,7,721
28,18000,OWN,2.0,MEDICAL,6350,13.57,1,0.35,N,5,709
29,78200,RENT,5.0,MEDICAL,23500,11.36,0,0.3,N,8,772
29,90000,RENT,0.0,VENTURE,23475,11.58,0,0.26,N,6,764
28,75000,RENT,3.0,EDUCATION,23000,10.51,1,0.31,N,9,779
30,72000,RENT,2.0,EDUCATION,23000,12.18,1,0.32,N,6,783
29,91440,RENT,13.0,HOMEIMPROVEMENT,23000,6.54,0,0.25,N,7,812
31,112000,RENT,5.0,PERSONAL,23000,12.18,0,0.21,N,6,753
27,52000,RENT,0.0,VENTURE,22950,13.49,1,0.44,N,9,717
35,49404,RENT,0.0,MEDICAL,22750,6.54,1,0.46,N,9,855
29,46000,RENT,1.0,DEBTCONSOLIDATION,22750,14.46,1,0.49,N,9,672
34,69600,RENT,10.0,VENTURE,22650,,1,0.33,N,6,896
28,46500,RENT,2.0,EDUCATION,22500,14.96,1,0.48,Y,9,683
34,39000,RENT,0.0,HOMEIMPROVEMENT,22400,,1,0.57,Y,9,733
35,68231,RENT,3.0,EDUCATION,22400,12.99,1,0.33,Y,7,735
32,73000,RENT,0.0,EDUCATION,22400,12.69,1,0.31,N,5,784
29,58500,RENT,1.0,MEDICAL,22000,13.67,1,0.38,N,6,666
30,75000,RENT,5.0,HOMEIMPROVEMENT,22000,10.62,0,0.29,N,10,777
31,69000,RENT,1.0,DEBTCONSOLIDATION,22000,13.67,1,0.32,Y,7,663
27,19000,OWN,2.0,HOMEIMPROVEMENT,7800,15.58,1,0.41,Y,5,683
28,80000,RENT,0.0,VENTURE,22000,9.76,0,0.28,N,9,797
31,85000,RENT,6.0,MEDICAL,22000,11.58,0,0.26,N,5,760
28,92000,RENT,6.0,EDUCATION,22000,12.69,0,0.24,N,9,762
27,190000,RENT,5.0,VENTURE,22000,6.91,0,0.12,N,10,896
35,60000,RENT,19.0,VENTURE,21725,15.62,1,0.36,Y,10,651
27,19200,MORTGAGE,3.0,VENTURE,1400,16.77,0,0.07,N,6,683
29,19200,OWN,7.0,VENTURE,6000,,1,0.31,N,5,892
28,83004,RENT,13.0,MEDICAL,21600,6.91,0,0.26,N,10,836
33,80001,RENT,6.0,EDUCATION,21600,18.64,1,0.27,N,10,603
31,120000,RENT,7.0,HOMEIMPROVEMENT,21600,19.03,0,0.18,Y,5,611
30,64600,RENT,0.0,MEDICAL,21500,6.91,1,0.28,N,10,825
30,132000,RENT,14.0,HOMEIMPROVEMENT,21500,10.62,0,0.16,N,8,777
33,19200,OWN,2.0,PERSONAL,6000,11.99,1,0.31,N,7,752
35,40000,RENT,3.0,VENTURE,21000,19.41,1,0.53,Y,10,533
33,47580,RENT,12.0,PERSONAL,21000,,1,0.44,N,8,759
33,57500,RENT,2.0,HOMEIMPROVEMENT,21000,16.29,1,0.37,Y,5,667
30,19200,MORTGAGE,2.0,HOMEIMPROVEMENT,4750,13.61,1,0.25,Y,8,726
31,66000,RENT,3.0,PERSONAL,21000,10.37,1,0.32,N,10,780
28,68666,RENT,7.0,DEBTCONSOLIDATION,21000,12.69,1,0.31,N,8,776
28,71250,RENT,2.0,PERSONAL,21000,,1,0.29,Y,9,555
31,72000,RENT,6.0,DEBTCONSOLIDATION,21000,11.99,1,0.29,N,6,750
29,80000,RENT,3.0,PERSONAL,21000,10.99,0,0.26,N,6,755
28,90000,RENT,12.0,PERSONAL,21000,14.54,0,0.23,N,9,660
33,83000,RENT,0.0,DEBTCONSOLIDATION,21000,11.71,1,0.25,N,7,783
29,93000,RENT,13.0,EDUCATION,21000,12.42,1,0.23,N,10,788
28,100511,RENT,1.0,DEBTCONSOLIDATION,21000,,1,0.21,Y,5,669
29,117000,RENT,6.0,PERSONAL,21000,10.65,0,0.18,N,9,770
30,150000,RENT,2.0,VENTURE,21000,12.62,0,0.14,N,9,770
34,138000,RENT,0.0,HOMEIMPROVEMENT,21000,18.79,1,0.15,N,10,617
31,32400,RENT,2.0,DEBTCONSOLIDATION,20500,11.03,1,0.63,Y,6,720
35,40934,RENT,5.0,EDUCATION,20500,12.53,1,0.5,N,6,768
28,58200,RENT,11.0,EDUCATION,20500,16.82,1,0.35,Y,5,603
35,54000,RENT,0.0,PERSONAL,20500,14.61,1,0.38,Y,5,662
33,50000,RENT,0.0,HOMEIMPROVEMENT,20400,6.54,1,0.41,N,7,881
29,72000,RENT,8.0,HOMEIMPROVEMENT,20400,11.49,0,0.28,N,7,778
31,30372,RENT,2.0,PERSONAL,20200,14.74,1,0.67,Y,5,674
27,52275,RENT,7.0,MEDICAL,20050,17.58,1,0.33,Y,10,662
32,39500,RENT,12.0,DEBTCONSOLIDATION,20000,13.11,1,0.51,N,5,726
27,40000,RENT,11.0,DEBTCONSOLIDATION,20000,6.91,1,0.5,N,8,859
31,42000,RENT,1.0,VENTURE,20000,13.57,1,0.48,N,6,718
32,36500,RENT,2.0,DEBTCONSOLIDATION,20000,,1,0.55,Y,8,648
30,45000,RENT,3.0,VENTURE,20000,11.86,1,0.44,N,7,750
30,20000,OWN,14.0,HOMEIMPROVEMENT,3800,6.99,0,0.19,N,5,837
35,20000,OWN,1.0,VENTURE,5500,7.66,0,0.28,N,8,882
31,20000,OWN,3.0,VENTURE,6400,5.42,0,0.32,N,6,851
29,20000,OWN,1.0,EDUCATION,5000,5.79,0,0.25,N,7,800
30,50000,RENT,4.0,VENTURE,20000,13.49,1,0.4,N,10,739
27,50004,RENT,5.0,DEBTCONSOLIDATION,20000,,1,0.4,N,9,766
28,20000,OWN,0.0,MEDICAL,10000,,1,0.5,N,7,620
31,20000,OWN,3.0,VENTURE,5000,11.83,0,0.25,N,7,771
29,51996,RENT,13.0,VENTURE,20000,,1,0.38,Y,5,664
31,20000,OWN,5.0,VENTURE,5000,11.83,0,0.25,N,5,799
28,20000,MORTGAGE,0.0,HOMEIMPROVEMENT,5000,8.59,0,0.25,N,7,847
30,52500,RENT,2.0,HOMEIMPROVEMENT,20000,10.37,1,0.38,N,7,788
33,53004,RENT,0.0,PERSONAL,20000,13.04,1,0.38,N,10,731
28,54000,RENT,2.0,MEDICAL,20000,7.9,1,0.37,N,8,848
32,54000,RENT,8.0,VENTURE,20000,11.11,1,0.37,N,7,753
27,54000,RENT,2.0,MEDICAL,20000,10.99,1,0.37,N,8,793
35,54996,RENT,12.0,HOMEIMPROVEMENT,20000,6.62,1,0.36,N,9,844
27,55000,RENT,3.0,DEBTCONSOLIDATION,20000,13.48,1,0.36,N,9,731
32,55000,RENT,2.0,VENTURE,20000,11.83,1,0.36,N,7,753
27,56000,RENT,5.0,HOMEIMPROVEMENT,20000,12.18,1,0.36,N,10,750
28,57000,RENT,12.0,DEBTCONSOLIDATION,20000,11.71,1,0.35,N,6,782
33,57492,RENT,1.0,MEDICAL,20000,12.53,1,0.35,N,10,756
28,51500,RENT,2.0,DEBTCONSOLIDATION,20000,15.65,1,0.39,Y,8,658
29,58000,RENT,0.0,EDUCATION,20000,9.91,1,0.34,N,10,750
30,58000,RENT,3.0,PERSONAL,20000,14.72,1,0.34,N,5,715
31,59000,RENT,14.0,DEBTCONSOLIDATION,20000,7.51,1,0.34,N,10,817
28,60000,RENT,12.0,PERSONAL,20000,10.99,1,0.33,N,10,796
30,54000,RENT,4.0,DEBTCONSOLIDATION,20000,14.84,1,0.37,Y,9,655
27,60000,RENT,1.0,EDUCATION,20000,10.99,1,0.33,N,6,751
27,54000,RENT,2.0,PERSONAL,20000,16.0,1,0.37,N,6,658
27,60000,RENT,0.0,VENTURE,20000,12.21,1,0.33,N,5,753
27,60000,RENT,11.0,VENTURE,20000,10.51,1,0.33,N,7,794
34,20400,MORTGAGE,6.0,MEDICAL,3300,13.06,0,0.16,Y,10,722
28,20400,MORTGAGE,4.0,EDUCATION,2075,7.88,0,0.1,N,8,842
28,56000,RENT,7.0,EDUCATION,20000,18.25,1,0.36,N,6,500
28,56000,RENT,0.0,MEDICAL,20000,18.62,1,0.36,N,7,521
31,20400,OWN,0.0,MEDICAL,11000,11.03,0,0.54,Y,10,738
31,20500,MORTGAGE,4.0,HOMEIMPROVEMENT,1000,6.76,0,0.05,N,6,824
33,20640,OWN,0.0,HOMEIMPROVEMENT,6250,14.84,0,0.3,N,7,665
28,63000,RENT,4.0,VENTURE,20000,14.61,1,0.32,Y,9,684
29,65000,RENT,3.0,HOMEIMPROVEMENT,20000,8.9,1,0.31,N,10,816
31,65000,RENT,9.0,VENTURE,20000,10.65,1,0.31,N,8,767
27,65000,RENT,11.0,VENTURE,20000,,1,0.31,N,5,776
30,65000,RENT,5.0,HOMEIMPROVEMENT,20000,11.99,1,0.31,N,8,764
35,20800,OWN,2.0,MEDICAL,7000,10.62,0,0.34,N,8,766
32,65000,RENT,4.0,VENTURE,20000,13.8,1,0.31,Y,6,742
34,65000,RENT,3.0,HOMEIMPROVEMENT,20000,6.54,1,0.31,N,5,868
29,59000,RENT,4.0,VENTURE,20000,20.17,1,0.34,Y,5,379
32,66000,RENT,4.0,HOMEIMPROVEMENT,20000,8.9,0,0.3,N,9,814
27,66000,RENT,3.0,DEBTCONSOLIDATION,20000,10.62,0,0.3,N,9,791
34,67000,RENT,7.0,EDUCATION,20000,11.71,0,0.3,N,9,795
27,67000,RENT,2.0,HOMEIMPROVEMENT,20000,14.26,0,0.3,Y,10,733
34,67500,RENT,2.0,VENTURE,20000,,0,0.3,N,5,797
30,63000,RENT,9.0,PERSONAL,20000,13.92,1,0.32,Y,9,718
34,70000,RENT,1.0,PERSONAL,20000,,0,0.29,N,9,757
27,70000,RENT,3.0,MEDICAL,20000,,0,0.29,N,5,746
29,70000,RENT,2.0,MEDICAL,20000,13.85,0,0.29,N,5,709
27,70000,RENT,4.0,EDUCATION,20000,11.48,0,0.29,N,9,754
28,71874,RENT,6.0,DEBTCONSOLIDATION,20000,11.48,0,0.28,N,6,797
34,72000,RENT,6.0,DEBTCONSOLIDATION,20000,,0,0.28,N,6,775
27,72000,RENT,6.0,VENTURE,20000,8.9,0,0.28,N,5,885
27,72000,RENT,4.0,HOMEIMPROVEMENT,20000,9.25,0,0.28,N,10,793
28,56100,RENT,9.0,MEDICAL,20000,14.59,1,0.3,Y,5,672
34,72000,RENT,2.0,VENTURE,20000,11.89,0,0.28,N,10,762
27,66000,RENT,11.0,PERSONAL,20000,12.21,1,0.3,N,5,758
30,72000,RENT,5.0,EDUCATION,20000,13.79,0,0.28,N,7,748
28,73992,RENT,2.0,PERSONAL,20000,9.96,0,0.27,N,7,769
28,75000,RENT,6.0,HOMEIMPROVEMENT,20000,13.49,0,0.27,N,5,727
27,75000,RENT,0.0,DEBTCONSOLIDATION,20000,13.49,0,0.27,N,7,743
28,58650,RENT,13.0,MEDICAL,20000,10.59,1,0.29,N,8,786
27,75000,RENT,1.0,HOMEIMPROVEMENT,20000,,0,0.27,N,6,773
35,69000,RENT,8.0,VENTURE,20000,13.49,1,0.29,Y,5,743
30,69000,RENT,2.0,VENTURE,20000,17.14,1,0.29,Y,7,632
28,75000,RENT,0.0,HOMEIMPROVEMENT,20000,11.11,0,0.27,N,7,769
29,75000,RENT,1.0,VENTURE,20000,6.54,0,0.27,N,9,859
27,21403,MORTGAGE,2.0,HOMEIMPROVEMENT,2100,11.12,0,0.1,N,7,797
29,21424,MORTGAGE,1.0,EDUCATION,7750,7.51,1,0.36,N,10,863
27,75000,RENT,3.0,MEDICAL,20000,11.83,0,0.27,N,10,779
30,75000,RENT,7.0,MEDICAL,20000,12.18,0,0.27,N,7,793
28,75000,RENT,13.0,HOMEIMPROVEMENT,20000,13.16,0,0.27,N,9,708
27,21600,OWN,1.0,PERSONAL,4200,7.49,0,0.19,N,6,816
30,77000,RENT,7.0,VENTURE,20000,12.42,0,0.26,N,8,785
29,77625,RENT,1.0,DEBTCONSOLIDATION,20000,11.11,0,0.26,N,9,763
28,78000,RENT,5.0,HOMEIMPROVEMENT,20000,11.48,0,0.26,N,5,768
27,72000,RENT,4.0,HOMEIMPROVEMENT,20000,13.22,1,0.28,N,9,706
28,21600,OWN,11.0,HOMEIMPROVEMENT,8000,11.49,0,0.37,N,5,752
31,73000,RENT,1.0,HOMEIMPROVEMENT,20000,15.05,1,0.27,Y,5,682
28,79701,RENT,11.0,PERSONAL,20000,13.92,0,0.25,N,7,743
27,80000,RENT,3.0,PERSONAL,20000,7.49,0,0.25,N,9,831
35,80000,RENT,1.0,DEBTCONSOLIDATION,20000,13.98,0,0.25,Y,7,746
32,83000,RENT,6.0,PERSONAL,20000,14.38,0,0.24,N,10,610
27,21600,OWN,11.0,HOMEIMPROVEMENT,4000,10.62,0,0.19,N,9,791
27,84000,RENT,1.0,HOMEIMPROVEMENT,20000,13.49,0,0.24,N,8,701
28,84996,RENT,12.0,HOMEIMPROVEMENT,20000,13.92,0,0.24,N,9,725
28,84996,RENT,8.0,HOMEIMPROVEMENT,20000,13.92,0,0.24,N,9,703
33,85000,RENT,16.0,DEBTCONSOLIDATION,20000,15.27,0,0.24,N,10,716
27,85000,RENT,11.0,PERSONAL,20000,10.59,0,0.24,N,8,766
29,73000,RENT,1.0,HOMEIMPROVEMENT,20000,11.83,1,0.27,N,9,777
29,85155,RENT,13.0,HOMEIMPROVEMENT,20000,14.61,0,0.23,N,6,679
27,87000,RENT,3.0,HOMEIMPROVEMENT,20000,7.49,0,0.23,N,8,839
29,21996,OWN,7.0,PERSONAL,8300,5.42,0,0.38,N,7,886
27,88000,RENT,4.0,DEBTCONSOLIDATION,20000,10.38,0,0.23,N,7,795
30,90000,RENT,2.0,DEBTCONSOLIDATION,20000,11.99,0,0.22,N,9,773
27,90000,RENT,0.0,DEBTCONSOLIDATION,20000,6.54,0,0.22,N,9,892
32,90000,RENT,11.0,PERSONAL,20000,13.22,0,0.22,Y,6,703
29,92000,RENT,2.0,DEBTCONSOLIDATION,20000,13.72,0,0.22,N,10,737
32,81400,RENT,2.0,VENTURE,20000,14.84,1,0.25,Y,6,678
27,81500,RENT,2.0,HOMEIMPROVEMENT,20000,17.51,1,0.25,Y,8,618
28,22000,OWN,5.0,EDUCATION,8000,6.99,0,0.36,N,5,890
34,93600,RENT,15.0,EDUCATION,20000,15.31,0,0.21,N,5,678
27,22000,MORTGAGE,11.0,EDUCATION,2500,7.49,0,0.11,N,6,899
28,94050,RENT,7.0,HOMEIMPROVEMENT,20000,14.26,0,0.21,Y,9,734
31,96000,RENT,5.0,VENTURE,20000,17.19,0,0.21,Y,8,605
33,96000,RENT,14.0,VENTURE,20000,7.88,0,0.21,N,10,822
32,96000,RENT,7.0,PERSONAL,20000,14.42,0,0.21,N,9,688
31,96588,RENT,2.0,HOMEIMPROVEMENT,20000,10.95,0,0.21,N,9,795
29,22000,OWN,,PERSONAL,2400,10.75,0,0.11,N,7,793
34,97356,RENT,12.0,PERSONAL,20000,13.22,0,0.21,Y,7,747
33,98000,RENT,2.0,EDUCATION,20000,6.91,0,0.2,N,5,851
30,22000,OWN,4.0,VENTURE,2000,13.57,0,0.09,N,9,707
28,86652,RENT,5.0,HOMEIMPROVEMENT,20000,11.58,1,0.23,N,5,751
30,22000,OWN,4.0,VENTURE,6000,11.89,0,0.27,N,8,762
30,22000,MORTGAGE,1.0,EDUCATION,5375,12.21,0,0.24,N,9,789
31,100000,RENT,6.0,HOMEIMPROVEMENT,20000,12.42,0,0.2,N,9,770
27,100000,RENT,9.0,MEDICAL,20000,12.69,0,0.2,N,5,780
27,100000,RENT,4.0,MEDICAL,20000,11.12,0,0.2,N,9,797
29,100000,RENT,0.0,PERSONAL,20000,13.98,0,0.2,Y,6,735
29,22080,OWN,3.0,EDUCATION,8000,8.59,0,0.36,N,9,860
33,100000,RENT,4.0,PERSONAL,20000,,0,0.2,N,7,747
28,22200,OWN,,HOMEIMPROVEMENT,2500,11.49,0,0.11,N,5,787
31,101000,RENT,3.0,DEBTCONSOLIDATION,20000,7.9,0,0.2,N,10,890
32,101000,RENT,3.0,PERSONAL,20000,10.75,0,0.2,N,9,785
33,89004,RENT,2.0,PERSONAL,20000,17.58,1,0.22,Y,6,561
35,22300,OWN,1.0,PERSONAL,3775,15.27,0,0.17,N,6,722
35,102000,RENT,3.0,HOMEIMPROVEMENT,20000,13.85,0,0.2,N,10,720
28,22404,MORTGAGE,3.0,VENTURE,5725,14.79,1,0.26,N,9,712
27,105000,RENT,4.0,VENTURE,20000,10.62,0,0.19,N,9,786
30,106000,RENT,9.0,DEBTCONSOLIDATION,20000,13.22,0,0.19,Y,5,746
28,98000,RENT,0.0,HOMEIMPROVEMENT,20000,14.96,1,0.2,N,6,675
27,98000,RENT,11.0,HOMEIMPROVEMENT,20000,16.0,1,0.2,N,8,689
30,110000,RENT,5.0,VENTURE,20000,14.11,0,0.18,Y,5,656
29,99855,RENT,2.0,VENTURE,20000,17.06,1,0.2,N,8,645
30,115000,RENT,3.0,DEBTCONSOLIDATION,20000,11.11,0,0.17,N,7,788
27,22800,MORTGAGE,11.0,MEDICAL,2500,10.99,0,0.11,N,10,771
31,103000,RENT,2.0,VENTURE,20000,18.17,1,0.19,N,5,507
29,115500,RENT,1.0,EDUCATION,20000,10.46,0,0.17,N,9,779
28,89250,RENT,0.0,MEDICAL,20000,,1,0.19,N,8,617
34,120000,RENT,7.0,VENTURE,20000,13.8,0,0.17,N,7,741
27,120000,RENT,1.0,DEBTCONSOLIDATION,20000,6.54,0,0.17,N,9,817
28,108000,RENT,2.0,PERSONAL,20000,15.31,1,0.19,N,7,695
28,120000,RENT,4.0,EDUCATION,20000,14.26,0,0.17,N,7,709
27,125000,RENT,3.0,DEBTCONSOLIDATION,20000,9.25,0,0.16,N,8,788
35,113000,RENT,0.0,DEBTCONSOLIDATION,20000,,1,0.18,N,7,629
32,129000,RENT,0.0,MEDICAL,20000,,0,0.16,N,10,775
33,130000,RENT,1.0,EDUCATION,20000,6.62,0,0.15,N,10,870
30,100815,RENT,7.0,MEDICAL,20000,18.3,1,0.17,Y,6,456
27,132000,RENT,6.0,VENTURE,20000,12.73,0,0.15,N,8,704
27,22896,OWN,1.0,MEDICAL,5000,11.48,0,0.22,N,8,750
